url,price,rooms,area_m2,floor,district,build_type,renovation,bathroom,heating,condition,techpassport
https://somon.tj/adv/14213214_4-komn-kvartira-7-etazh-108-m2-92-mkr/,810000,4,108.0,7,92 МКР,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14912232_2-komn-kvartira-21-etazh-55-m2-shchokhmansur-khilton/,795000,2,55.0,21,Щохмансур Хилтон,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14912177_3-komn-kvartira-21-etazh-80-m2-shchokhmansur-khilton/,1190000,3,80.0,21,Щохмансур Хилтон,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15010271_3-komn-kvartira-13-etazh-92-m2-firdavsi-chalcham/,755000,3,92.0,13,Фирдавси Чалчам,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14881427_3-komn-kvartira-14-etazh-86-m2-firdavsi-molodiozhnyi/,790000,3,86.0,14,Фирдавси Молодёжный,Новостройка,С ремонтом,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14991988_3-komn-kvartira-18-etazh-86-m2-shokhmansur-zirbak/,1160000,3,86.0,18,"Шохмансур, Зирбак",Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14992288_2-komn-kvartira-15-etazh-90-m2-shokhmansuo-dom-pechat/,1200000,2,90.0,15,"Шохмансур, Дом Печать",Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14992396_4-komn-kvartira-6-etazh-172-m2-shokhmansur-chulochka/,2800000,4,172.0,6,Шохмансур Чулочка,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14775615_3-komn-kvartira-9-etazh-120-m2-chalcham/,1280000,3,120.0,9,Чалчам,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15006497_2-komn-kvartira-7-etazh-105-m2-i-somoni-ovir/,956000,2,105.0,7,И Сомони ОВИР,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15003394_3-komn-kvartira-11-etazh-88-m2-shokhmansur-sadbarg/,1200000,3,88.0,11,Шохмансур Садбарг,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15022916_4-komn-kvartira-14-etazh-142-m2-shokhmansur-buston-siti/,2100000,4,142.0,14,Шохмансур Бустон Сити,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15023197_3-komn-kvartira-14-etazh-95-m2-firdavsi-sakhovat/,700000,3,95.0,14,"Фирдавси, Саховат",Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14775276_3-komn-kvartira-4-etazh-92-m2-chalcham/,770000,3,92.0,4,Чалчам,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14931715_3-komn-kvartira-16-etazh-76-m2-i-somoni-spartak/,980000,3,76.0,16,И Сомони Спартак,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15154782_2-komn-kvartira-8-etazh-49-m2-14-mikraraion/,445000,2,49.0,8,14 мкр,Новостройка,С ремонтом,Раздельный,Нет,Построено,Нет
https://somon.tj/adv/14783871_3-komn-kvartira-14-etazh-91-m2-i-somoni-kuchai-bukhoro/,995000,3,91.0,14,И Сомони кучаи Бухоро,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14932255_3-komn-kvartira-17-etazh-85-m2-i-somoni-alfemo/,1400000,3,85.0,17,И Сомони Альфемо,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14932656_3-komn-kvartira-10-etazh-93-m2-sino/,1090000,3,93.0,10,Сино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14279043_1-komn-kvartira-9-etazh-78-m2-i-somoni/,697000,1,78.0,9,И.Сомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15035740_2-komn-kvartira-14-etazh-68-m2-sino-tsirk/,410000,2,68.0,14,Сино Цирк,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15301849_2-komn-kvartira-5-etazh-60-m2-vakhdat/,349000,2,60.0,5,Вахдат,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15033729_2-komn-kvartira-10-etazh-57-m2-sino-tsirk/,440000,2,57.0,10,Сино Цирк,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15301842_4-komn-kvartira-4-etazh-122-m2-zarafshon/,1370000,4,122.0,4,Зарафшон,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14831319_1-komn-kvartira-10-etazh-67-m2-shchokhmansur-zhd-vokzal/,395000,1,67.0,10,Щохмансур ЖД Вокзал,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/14803258_1-komn-kvartira-2-etazh-70-m2-ispechak1/,680000,1,70.0,2,Испечак 1,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15022011_3-komn-kvartira-5-etazh-145-m2-i-somoni/,4000000,3,145.0,5,И Сомони,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15022969_3-komn-kvartira-6-etazh-82-m2-i-somoni-kuch-bukhoro-alfemo/,645000,3,82.0,6,"И. Сомони, куч Бухоро, Альфемо",Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15023474_2-komn-kvartira-7-etazh-85-m2-shokhmansur-alfemo/,870000,2,85.0,7,Шохмансур Альфемо,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14928457_3-komn-kvartira-8-etazh-75-m2-tursunzoda-4mk-regar/,475000,3,75.0,8,4 мкр,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/14237642_3-komn-kvartira-7-etazh-108-m2-sino/,795000,4,108.0,7,Сино,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14628603_2-komn-kvartira-1-etazh-65-m2-regar-tursunzoda-zmk-8dom/,390000,2,65.0,1,"Регар, З мкр, 8 дом",Вторичный рынок,Новый ремонт,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15032201_2-komn-kvartira-2-etazh-60-m2-tursunzoda-regar-3mk/,245000,2,60.0,2,3мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15155952_3-komn-kvartira-6-etazh-115-m2-pedinstitut-kafe-safo/,1390350,3,115.0,6,Пединститут,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15209975_3-komn-kvartira-13-etazh-102-m2-84-mkr-avtovokzal/,945000,3,102.0,13,"84 мкр, Автовокзал",Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15301811_2-komn-kvartira-1-etazh-42-m2-khuzhamberdieva-8/,310000,2,42.0,1,хужамбердиева 8,Вторичный рынок,Новый ремонт,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15098385_1-komn-kvartira-tsokolnyi-etazh-47-m2-12-mkr/,215000,1,47.0,1,12 мкр,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15098419_2-komn-kvartira-1-etazh-60-m2-12-mkr/,280000,2,60.0,1,12 МКР,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15098468_2-komn-kvartira-1-etazh-78-m2-12-mkr/,353000,2,78.0,1,12 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15098322_1-komn-kvartira-1-etazh-47-m2-12-mkr/,216000,1,47.0,1,12 мкр,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/12487062_3-komn-kvartira-4-etazh-65-m2-kuchai-kaikhonavardon-khonai-34-oshionai-4/,650000,3,52.0,4,"кучаи Кайхонавардон, 34в хонаи 35",Вторичный рынок,Новый ремонт,Совмещенный,Нет,Построено,
https://somon.tj/adv/15020151_2-komn-kvartira-1-etazh-104-m2-20-mkr/,750000,2,104.0,1,20 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15093957_2-komn-kvartira-4-etazh-54-m2-profsoiuz/,550000,2,54.0,4,Профсоюз,Вторичный рынок,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/13981412_1-komn-kvartira-tsokolnyi-etazh-35-m2-sino/,280000,1,35.0,1,Сино,Новостройка,С ремонтом,Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15285140_4-komn-kvartira-1-etazh-64-m2-n-sino/,1050000,4,64.0,1,Cино,Вторичный рынок,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15199403_2-komn-kvartira-12-etazh-53-m2-profsaiuz/,590000,2,53.0,12,Профсоюз,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15035287_1-komn-kvartira-1-etazh-42-m2-spitamen-posiolka/,280000,1,42.0,1,Спитамен Посёлка,Вторичный рынок,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/13053928_3-komn-kvartira-8-etazh-72-m2-tursunzoda/,273000,3,70.0,8,4 мкр,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15224173_3-komn-kvartira-3-etazh-66-m2-profsoiuz/,1039000,3,66.0,3,Профсоюз,Вторичный рынок,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14050947_1-komn-kvartira-3-etazh-42-m2-14-um/,325000,1,42.0,3,14 ум,Вторичный рынок,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/15301736_2-komn-kvartira-15-etazh-95-m2-sino/,1160000,2,95.0,15,Сино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/13616954_3-komn-kvartira-5-etazh-85-m2-firdavsi-46mkr/,970000,3,85.0,5,"Фирдавси, 46 мкр",Новостройка,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14851826_5-komn-kvartira-19-etazh-300-m2-somoni-alfemo/,2350000,5,300.0,19,Сомони Алфемо,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/14593525_2-komn-kvartira-12-etazh-50-m2-durakhshot-lokhuti-60solagi/,593000,2,77.0,3,"Дурахшон,Лохути, 60солаги",Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15193769_2-komn-kvartira-7-etazh-54-m2-tsentr/,485000,2,54.0,7,Сомони центр,Новостройка,Новый ремонт,Совмещенный,Нет,Построено,Есть
